id_filme,titulo,ano,data_lancamento,generos,duracao,pais,idioma,orcamento,receita,receita_eua,nota_imdb,num_avaliacoes,direcao,roteiro,producao,elenco,descricao,num_criticas_publico,num_criticas_critica
tt1086772,Blended,2014,2014-07-02,"Comedy, Romance",117,USA,English,40000000,127994610,46294610,6.5,115899,Frank Coraci,"Ivan Menchell, Clare Sera",Gulfstream Pictures,"Adam Sandler, Drew Barrymore, Kevin Nealon, Terry Crews, Wendi McLendon-Covey, Bella Thorne, Joel McHale, Abdoulaye NGom, Jessica Lowe, Braxton Beckham, Emma Fuhrmann, Alyvia Alyn Lind, Kyle Red Silverstein, Zak Henri, Shaquille O'Neal","After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attraction grows as their respective kids benefit from the burgeoning relationship.",252,178
tt0064115,Butch Cassidy and the Sundance Kid,1969,1969-09-26,"Biography, Crime, Drama",110,USA,"English, Spanish",6000000,102310639,102308889,8,199182,George Roy Hill,William Goldman,Campanile Productions,"Paul Newman, Robert Redford, Katharine Ross, Strother Martin, Henry Jones, Jeff Corey, George Furth, Cloris Leachman, Ted Cassidy, Kenneth Mars, Donnelly Rhodes, Jody Gilbert, Timothy Scott, Don Keefer, Charles Dierkop","Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia.",430,107
tt0441796,Stay Alive,2006,2006-03-24,"Fantasy, Horror, Mystery",85,USA,English,7000000,27298695,23086480,5.1,29958,William Brent Bell,"William Brent Bell, Matthew Peterman",Hollywood Pictures,"Jon Foster, Samaire Armstrong, Frankie Muniz, Jimmi Simpson, Wendell Pierce, Milo Ventimiglia, Sophia Bush, Adam Goldberg, Billy Slaughter, Nicole Oppermann, April Wood, Monica Monica, Rio Hackford, Billy Louviere, J. Richey Nash","For a group of teens, the answer to the mysterious death of their old friend lies within the world of an online video game based on the true story of an ancient noblewoman known as the Blood Countess.",285,114
tt0093855,A Return to Salem's Lot,1987,1987-09-11,"Comedy, Horror, Thriller",101,USA,English,12000000,NA,NA,4.4,3326,Larry Cohen,"Stephen King, Larry Cohen",Larco Productions,"Michael Moriarty, Ricky Addison Reed, Samuel Fuller, Andrew Duggan, Evelyn Keyes, Jill Gatsby, June Havoc, Ronee Blakley, James Dixon, David Holbrook, Katja Crosby, Tara Reid, Brad Rijn, Janelle Webb, Robert Burr",A man and his son vacation to the quiet vampire populated town of Salem's Lot.,71,32
tt0045919,Island in the Sky,1953,1953-09-05,"Adventure, Drama",109,USA,English,967000,NA,NA,6.9,3034,William A. Wellman,"Ernest K. Gann, Ernest K. Gann",Wayne-Fellows Productions,"John Wayne, Lloyd Nolan, Walter Abel, James Arness, Andy Devine, Allyn Joslyn, Jimmy Lydon, Harry Carey Jr., Hal Baylor, Sean McClory, Wally Cassell, Gordon Jones, Frank Fenton, Robert Keys, Sumner Getchell","A C-47 transport plane, named the Corsair, makes a forced landing in the frozen wastes of Quebec, and the plane's pilot, Captain Dooley, must keep his men alive in deadly conditions while waiting for rescue.",77,24
tt0029751,Wee Willie Winkie,1937,1937-07-30,"Adventure, Family",100,USA,English,NA,NA,NA,7.1,1454,John Ford,"Ernest Pascal, Julien Josephson",Twentieth Century Fox,"Shirley Temple, Victor McLaglen, C. Aubrey Smith, June Lang, Michael Whalen, Cesar Romero, Constance Collier, Douglas Scott, Gavin Muir, Willie Fung, Brandon Hurst, Lionel Pape, Clyde Cook, Bunny Beatty, Lionel Braham","Priscilla Williams, a young girl living with her widowed mother and paternal grandfather at the post he commands in northern India, becomes enamored of military life and embroiled in brewing rebellion against the crown in the early 1900's.",21,14
tt3487610,Malevolence 3: Killer,2018,2018-10-12,Horror,89,USA,English,75000,NA,NA,5.6,1619,Stevan Mena,Stevan Mena,Mena Films,"Katie Gibson, Kevin McKelvey, Victoria Mena, Adrienne Barbeau, Ashley Wolfe, Scott Decker, Reed Davis, Graceann Dorse, David Lee Madison, Lynn Mastio Rice, Jay Cohen, Alli Caudle, Kelsey Deanne, Scott Kay, Todd Litzinger",Martin Bristol returns to where it all began: the home where he was kidnapped from. But he is not the boy who disappeared over 10 years ago. Tortured and abused at the hands of his ...,41,11
tt0087452,Iceman,1984,1984-04-13,"Drama, Sci-Fi",100,USA,English,NA,7343032,7343032,6.1,5100,Fred Schepisi,"Chip Proser, John Drimmer",Universal Pictures,"Timothy Hutton, Lindsay Crouse, John Lone, Josef Sommer, David Strathairn, Philip Akin, Danny Glover, Amelia Hall, Richard Monette, James Tolkan, Stephen E. Miller, David Petersen, Judith Berlin, Paul Batten, Lovie Eli","A prehistoric Neanderthal man found frozen in ice is revived by an arctic exploration team, who then attempt to use him for their own scientific means.",38,20
tt0073107,Hester Street,1975,1976-08-06,"Drama, Romance",89,USA,"English, Yiddish",350000,NA,NA,6.9,1206,Joan Micklin Silver,"Joan Micklin Silver, Abraham Cahan",Midwest Films,"Steven Keats, Carol Kane, Mel Howard, Dorrie Kavanaugh, Doris Roberts, Stephen Strimpell, Lauren Friedman, Paul Freedman, Martin Garner, Leib Lensky, Zane Lasky, Zvee Scooler, Eda Reiss Merin, Robert Lesser, Joanna Merlin","It's 1896. Yankel Bogovnik, a Russian Jew, emigrated to the United States three years earlier and has settled where many of his background have, namely on Hester Street on the Lower East ...",22,24
tt1864405,Low Down,2014,2015-01-27,"Biography, Drama, Music",114,USA,English,NA,54051,54051,6.1,1876,Jeff Preiss,"Amy Albany, Topper Lilien",Bona Fide Productions,"John Hawkes, Elle Fanning, Glenn Close, Peter Dinklage, Flea, Lena Headey, Caleb Landry Jones, River Ross, Taryn Manning, Billy Drago, Tim Daly, Myles Cranford, Burn Gorman, Sandha Khin, Eddie Rouse","A look at the life of pianist Joe Albany from the perspective of his young daughter, as she watches him contend with his drug addiction during the 1970s jazz scene.",9,22
tt0049800,Storm Center,1956,1956-07-31,Drama,85,USA,English,NA,NA,NA,6.7,1209,Daniel Taradash,"Daniel Taradash, Elick Moll",Julian Blaustein Productions Ltd.,"Bette Davis, Brian Keith, Kim Hunter, Paul Kelly, Joe Mantell, Kevin Coughlin, Sally Brophy, Howard Wierum, Curtis Cooksey, Michael Raffetto, Joseph Kearns, Edward Platt, Kathryn Grant, Howard Wendell","During the 1950s, a small-town librarian is shunned by the locals after she refuses the City Council's request to remove a book on Communism from the library's shelves.",23,6
tt5164432,"Love, Simon",2018,2018-05-31,"Comedy, Drama, Romance",110,USA,"English, German, French",17000000,66316289,40826341,7.6,94565,Greg Berlanti,"Becky Albertalli, Elizabeth Berger",Fox 2000 Pictures,"Nick Robinson, Jennifer Garner, Josh Duhamel, Katherine Langford, Alexandra Shipp, Logan Miller, Keiynan Lonsdale, Jorge Lendeborg Jr., Talitha Eliana Bateman, Tony Hale, Natasha Rothwell, Miles Heizer, Joey Pollari, Clark Moore, Drew Starkey","Simon Spier keeps a huge secret from his family, his friends and all of his classmates: he's gay. When that secret is threatened, Simon must face everyone and come to terms with his identity.",539,258
tt0078089,Planet of Dinosaurs,1977,1979-08-27,"Sci-Fi, Drama",84,USA,English,NA,NA,NA,4,1398,James K. Shea,"Ralph Lucas, Jim Aupperle",Deathbeast Productions,"Mary Appleseth, Harvey Shain, Derna Wylde, Max Thayer, Chuck Pennington, Charlotte Speer, Louie Lawless, Pamela Bottaro, James Whitworth, Michael Lee","A space-ship gets lost and is forced to make an emergency landing on an unknown planet. The planet looks much like Earth, only with no trace of civilization. Soon the crew discovers that ...",52,42
tt0032871,One Million B.C.,1940,1940-04-05,"Adventure, Fantasy, Romance",80,USA,English,NA,NA,NA,5.7,1303,"Hal Roach Jr., Hal Roach","Mickell Novack, George Baker",Hal Roach Studios,"Victor Mature, Carole Landis, Lon Chaney Jr., Conrad Nagel, John Hubbard, Nigel De Brulier, Mamo Clark, Inez Palange, Edgar Edwards, Jacqueline Dalya, Mary Gale Fisher, Norman Budd, Harry Wilson, John Northpole, Lorraine Rivero",Tale of Prehistoric survival and love between a male and a female belonging to opposing tribes that happened to be at slightly different stages of evolution.,47,32
tt0052126,The Reluctant Debutante,1958,1958-12-25,"Comedy, Romance",94,USA,English,NA,3030,NA,6.8,1318,Vincente Minnelli,"William Douglas-Home, William Douglas-Home",Avon Productions (II),"Rex Harrison, Kay Kendall, John Saxon, Sandra Dee, Angela Lansbury, Peter Myers, Diane Clare","A teenage American girl while visiting her father, is thrown into London society during the ""Debutante Season"".",29,15
tt0376105,Racing Stripes,2005,2005-03-25,"Adventure, Comedy, Drama",102,USA,English,30000000,90754475,49772522,5.2,15722,Frederik Du Chau,"David Schmidt, Steven P. Wegner",Alcon Entertainment,"Bruce Greenwood, Hayden Panettiere, Caspar Poyck, Gary Bullock, Wendie Malick, M. Emmet Walsh, Thandi Puren, Morné Visser, Dawn Matthews, Matt Stern, John Lesley, Graeme Hawkins, Tarryn Meaker, Frankie Muniz, Mandy Moore","An abandoned zebra grows up believing he is a racehorse, and, with the help of his barnyard friends and a teenage girl, sets out to achieve his dream of racing with thoroughbreds.",91,78
tt2106529,Lust for Love,2014,2014-02-07,"Comedy, Romance",85,USA,English,NA,NA,NA,5.7,1425,Anton King,Anton King,AGGK Films,"Fran Kranz, Dichen Lachman, Beau Garrett, Caitlin Stasey, Enver Gjokaj, Karim Saleh, Miracle Laurie, Felicia Day, Maurissa Tancharoen, Sophie King, Julie Mond, Jonathan Oldham, J.R. Starr, Amelia Alvarez, Genevieve Farrell","Astor is dumped by Mila. He bumps into her ex friend, Cali. She shows him how to get Mila back/approach women and what he did wrong in the past.",19,8
tt4843344,Speech & Debate,2017,2017-04-07,"Comedy, Drama",105,USA,English,NA,NA,NA,5.9,1214,Dan Harris,"Stephen Karam, Stephen Karam",Sycamore Pictures,"Jeremy Rowley, Jerry Leggio, Wendi McLendon-Covey, Roger Bart, Janeane Garofalo, Kal Penn, Kimberly Williams-Paisley, Liam James, Austin P. McKenzie, Sarah Steele, Skylar Astin, Sarah Baker, Robert Peters, Cristina Franco, Anna Margaret","Frustrated by the hypocrisy they see in their parents, teachers, and the entire school board, an unlikely trio set out to find a common truth and make their voices heard as they revive a defunct school club and take on the world.",19,5
tt7054636,A Madea Family Funeral,2019,2019-03-01,Comedy,109,USA,English,20000000,74747725,73257045,4.4,3590,Tyler Perry,Tyler Perry,The Tyler Perry Company,"Tyler Perry, Cassi Davis, Patrice Lovely, Mike Tyson, Ciera Payton, Kj Smith, Quin Walters, Aeriél Miranda, Jen Harper, Courtney Burrell, Rome Flynn, David Otunga, Derek Morgan, Aryeh-Or, Christianee Porter","A joyous family reunion becomes a hilarious nightmare as Madea and the crew travel to backwoods Georgia, where they find themselves unexpectedly planning a funeral that might unveil unsavory family secrets.",138,23
tt0071577,The Great Gatsby,1974,1974-03-29,"Drama, Romance",144,USA,English,6500000,20563273,20563273,6.4,23109,Jack Clayton,"F. Scott Fitzgerald, Francis Ford Coppola",Paramount Pictures,"Robert Redford, Mia Farrow, Bruce Dern, Karen Black, Scott Wilson, Sam Waterston, Lois Chiles, Howard Da Silva, Roberts Blossom, Edward Herrmann, Elliott Sullivan, Arthur Hughes, Kathryn Leigh Scott, Beth Porter, Paul Tamarin","A Midwesterner becomes fascinated with his nouveau riche neighbor, who obsesses over his lost love.",149,46
tt0082783,My Dinner with Andre,1981,1982-12-17,"Biography, Comedy, Drama",110,USA,"English, French",NA,5073,5073,7.8,17709,Louis Malle,"Wallace Shawn, Andre Gregory",Saga Productions Inc.,"Andre Gregory, Wallace Shawn, Jean Lenauer, Roy Butler","Two old friends meet for dinner; as one tells anecdotes detailing his experiences, the other notices their differing worldviews.",146,59
tt3893280,The Ticket,2016,2017-04-07,Drama,97,USA,English,1200000,NA,NA,5.3,2557,Ido Fluk,"Ido Fluk, Sharon Mashihi",BCDF Pictures,"Malin Akerman, Dan Stevens, Kerry Bishé, Oliver Platt, Skylar Gaertner, Ekaterina Samsonov, Liza J. Bennett, Peter Mark Kendall, Russell G. Jones, Bettina Skye, Sal Rendino, Andrew Polk, Nicole Signore, Maryann Urbano, Edward Crawford",A blind man who regains his vision finds himself becoming metaphorically blinded by his obsession for the superficial.,19,26
tt0101889,The Fisher King,1991,1991-10-18,"Comedy, Drama, Fantasy",137,USA,English,24000000,41895491,41895491,7.5,77764,Terry Gilliam,Richard LaGravenese,TriStar Pictures,"Jeff Bridges, Adam Bryant, Paul Lombardi, David Hyde Pierce, Ted Ross, Lara Harris, Warren Olney, Frazer Smith, Mercedes Ruehl, Kathy Najimy, Harry Shearer, Melinda Culea, James Remini, Mark Bowden, John Ottavino","A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake.",199,96
tt0971209,A Perfect Getaway,2009,2009-08-07,"Drama, Mystery, Thriller",98,USA,English,14000000,22955544,15515460,6.5,66624,David Twohy,David Twohy,Rogue,"Steve Zahn, Timothy Olyphant, Milla Jovovich, Kiele Sanchez, Marley Shelton, Chris Hemsworth, Anthony Ruivivar, Dale Dickey, Peter Navy Tuiasosopo, Wendy Braun, Jim Cruz, Angela Sun, Leandra Gillis, Amit Yogev, Carlos Alberto Lopez",Two pairs of lovers on a Hawaiian vacation discover that psychopaths are stalking and murdering tourists on the islands.,254,104
tt0013201,Grandma's Boy,1922,1922-09-03,"Comedy, Family",60,USA,English,94412,NA,NA,7,1618,Fred C. Newmeyer,"Hal Roach, Sam Taylor",Hal Roach Studios,"Harold Lloyd, Mildred Davis, Anna Townsend, Charles Stevenson, Dick Sutherland, Noah Young, Jack Morgan",A meek young man must find the courage within when a rogue tramp menaces his home town.,24,16
tt1181795,Bunraku,2010,2011-11-30,"Action, Drama, Fantasy",124,USA,"English, Japanese",25000000,129706,NA,6.2,18946,Guy Moshe,"Boaz Davidson, Guy Moshe",Snoot Entertainment,"Josh Hartnett, Gackt, Woody Harrelson, Ron Perlman, Kevin McKidd, Demi Moore, Shun Sugata, Emily Kaiho, Jordi Mollà, Mike Patton, Shahar Sorek, Fernando Chien, Yoshio Iizuka, Kofi Yiadom, Aaron Toney",The story of a a young man who has spent his life searching for revenge only to find himself up against a bigger challenge than he originally bargained for.,78,182
tt0460925,The Sasquatch Gang,2006,2006-01-01,Comedy,86,USA,English,NA,9458,9458,6.3,4436,Tim Skousen,Tim Skousen,Jeremy Coon Productions,"Justin Long, Jeremy Sumpter, Addie Land, Joey Kern, Rob Pinkston, Michael Mitchell, Hubbel Palmer, Jon Gries, Ray Santiago, Jeff D'Agostino, Carl Weathers, Stephen Tobolowsky, Veanne Cox, Jon Heder, Rebecca Lowe","Young fantasy and science fiction aficionado Gavin Gore and his friends stumble onto some huge footprints in the woods. A local cop, reporter, and a renowned Sasquatch authority investigate, while two of Gavin's dim-witted neighbors hatch a scheme to profit from the situation.",29,11
tt0095989,Return of the Killer Tomatoes!,1988,1988-04-22,"Comedy, Horror, Sci-Fi",98,USA,English,NA,NA,5000000,5.2,6621,John De Bello,"Stephen Andrich, John De Bello",Four Square Productions,"Anthony Starke, George Clooney, Karen M. Waldron, Steve Lundquist, John Astin, Charlie Jones, J. Stephen Peace, Michael Villani, Frank Davis, Harvey Weber, John De Bello, Ian Hutton, Gordon Howard, Rick Rockwell, Costa Dillon",Crazy old Professor Gangreen has developed a way to make tomatoes look human for a second invasion.,52,50
tt0087968,Racing with the Moon,1984,1984-03-23,"Comedy, Drama, Romance",108,USA,English,6500000,6045647,6045647,6.7,4031,Richard Benjamin,Steve Kloves,Jaffe-Lansing,"Sean Penn, Elizabeth McGovern, Nicolas Cage, John Karlen, Rutanya Alda, Max Showalter, Crispin Glover, Barbara Howard, Bob Maroff, Dominic Nardini, John Brandon, Eve Brent, Suzanne Adkinson, Shawn Schepps, Charles Miller","In 1942 California, two young men await induction into the U.S. Marines and say goodbye to their girlfriends.",29,10
tt0171359,Hamlet,2000,2000-08-25,"Drama, Romance, Thriller",112,USA,English,2000000,2046433,1577287,5.9,8985,Michael Almereyda,"William Shakespeare, Michael Almereyda",double A Films,"Ethan Hawke, Kyle MacLachlan, Diane Venora, Sam Shepard, Bill Murray, Liev Schreiber, Julia Stiles, Karl Geary, Paula Malcomson, Steve Zahn, Dechen Thurman, Rome Neal, Jeffrey Wright, Paul Bartel, Casey Affleck",Modern-day New York City adaptation of Shakespeare's immortal story about Hamlet's plight to avenge his father's murder.,169,91
tt0055871,The Counterfeit Traitor,1962,1962-07-02,"Drama, History, Thriller",140,USA,"English, Danish, German",NA,NA,NA,7.5,2338,George Seaton,"Alexander Klein, George Seaton",Perlberg-Seaton Productions,"William Holden, Lilli Palmer, Hugh Griffith, Carl Raddatz, Ernst Schröder, Charles Regnier, Ingrid van Bergen, Wolfgang Preiss, Werner Peters, Erica Beer, Stefan Schnabel, Klaus Kinski, Erik Schumann, Poul Reichhardt, John Wittig","Blacklisted in modern day WW2, a Swedish oil trader opts to assist British Allies, by means of infiltrating and surveying Nazi Germany.",39,4
tt0055200,Mr. Sardonicus,1961,1962-02-12,"Drama, Horror, Mystery",89,USA,English,NA,NA,NA,6.7,2521,William Castle,"Ray Russell, Ray Russell",William Castle Productions,"Ronald Lewis, Audrey Dalton, Guy Rolfe, Oskar Homolka, Vladimir Sokoloff, Erika Peters, Lorna Hanson","A mysterious and cruel Baron, whose face has become frozen in a horrifying grin, demands that a prominent London physician apply experimental treatments on him to restore his face.",82,53
tt0042046,The Window,1949,1950-01-07,"Drama, Film-Noir, Thriller",73,USA,English,210000,NA,NA,7.4,3363,Ted Tetzlaff,"Mel Dinelli, Cornell Woolrich",RKO Radio Pictures,"Barbara Hale, Arthur Kennedy, Paul Stewart, Ruth Roman, Bobby Driscoll","To avoid the heat of a sweltering summer night a 9-year-old Manhattan boy decides to sleep on the fire escape and witnesses a murder, but no one will believe him.",69,25
tt0073440,Nashville,1975,1976-02-06,"Comedy, Drama, Music",160,USA,English,2200000,9984123,9984123,7.7,23154,Robert Altman,Joan Tewkesbury,ABC Entertainment,"David Arkin, Barbara Baxley, Ned Beatty, Karen Black, Ronee Blakley, Timothy Brown, Keith Carradine, Geraldine Chaplin, Robert DoQui, Shelley Duvall, Allen Garfield, Henry Gibson, Scott Glenn, Jeff Goldblum, Barbara Harris","Over the course of a few hectic days, numerous interrelated people prepare for a political convention.",177,106
